"ID","Article.File.Name","Article_Number","Article_Name","Summary_Consistency","Article_Olaf_Scholz","Article_SPD","Article_Robert_Habeck","Article_die_Gruenen","Article_Christian_Lindner","Article_FDP","Article_the_coalition_breakdown","Summary_Olaf_Scholz","Summary_SPD","Summary_Robert_Habeck","Summary_die_Gruenen","Summary_Christian_Lindner","Summary_FDP","Summary_the_coalition_breakdown","diff_scholz","diff_spd","diff_habeck","diff_gruene","diff_lindner","diff_fdp","diff_coalition"
219,"newspaper_ampel-aus_300-400_processed.json",29,"»Lässt jeglichen politischen Stil vermissen«; CSU-Landesgruppenchef Alexander Dobrindt übt nach dem Ampel-Aus deutliche Kritik.",1,-1,-1,,,-1,-1,-1,-1,-1,,,-1,-1,-1,1,1,1,1,1,1,1
220,"newspaper_ampel-aus_300-400_processed.json",37,"Tangiert Ampel-Aus Klinikreform?; Krankenhäuser Landrat Heiner Scheffold hält es für wahrscheinlich, dass Gesetz in bisheriger Form umgesetzt wird.",1,,,,,,,-1,,,,,,,,1,1,1,1,1,1,0
221,"newspaper_ampel-aus_300-400_processed.json",38,"Unwillen zur Verantwortung; Kommentar",1,1,0,0,0,-1,-1,0,,,,,,,,0,0,0,0,0,0,0
222,"newspaper_ampel-aus_300-400_processed.json",39,"Gesetze in letzter Minute?; Trotz Ampel-Aus wollen die Abgeordneten von SPD und Grünen gerne noch einige Vorhaben durch den Bundestag bringen.",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
223,"newspaper_ampel-aus_300-400_processed.json",43,"Was der Verzicht von Pistorius auf die Kanzler-Kandidatur bedeutet",1,-1,-1,,,,,-1,-1,-1,,,,,-1,1,1,1,1,1,1,1
224,"newspaper_ampel-aus_300-400_processed.json",45,"Gerüstet für den Winter-Wahlkampf; Vorgezogene Bundestagswahl verlangt schnelles Handeln / Wie die Alzeyer Parteien aufgestellt sind",1,,0,,1,,1,-1,0,0,1,1,0,1,-1,0,1,0,1,0,1,1
225,"newspaper_ampel-aus_300-400_processed.json",50,"Die Angst vor dem Abstieg geht um; Hessische FDP hat inhaltlich und personell einen Kurswechsel vollzogen / Rechnung scheint aber nicht aufzugehen",1,,,,0,-1,-1,-1,,,,,1,-1,-1,1,1,1,0,0,1,1
226,"newspaper_ampel-aus_300-400_processed.json",59,"Andrang bei den Chemnitzer ,,Ampelparteien""",1,-1,1,,1,-1,1,-1,,1,,1,,1,0,0,1,1,1,0,1,0
227,"newspaper_ampel-aus_300-400_processed.json",60,"SPD hofft auf Scholz gegen Merz; Nach dem Ampel-Aus bereiten sich die Parteien auf vorgezogene Neuwahlen vor",1,0,0,0,0,-1,-1,0,-1,-1,0,0,-1,-1,-1,0,0,1,1,1,1,0
228,"newspaper_ampel-aus_300-400_processed.json",61,"Ampel-Aus verschiebt Sozialreformen; Lauterbach kündigt eine Erhöhung der Beitragssätze an: Kranken- und Pflegeversicherung werden 2025 deutlich teurer",1,-1,-1,,,-1,-1,-1,,-1,,,-1,-1,-1,0,1,1,1,1,1,1
229,"newspaper_ampel-aus_300-400_processed.json",62,"""Längst überfällig""; Das Ende der Regierungskoalition in Berlin beschäftigt auch die Menschen in der Landeshauptstadt",1,1,1,,0,-1,-1,-1,1,0,,,-1,-1,-1,1,0,1,0,1,1,1
230,"newspaper_ampel-aus_300-400_processed.json",63,"Welche Projekte Scholz noch durchbringen will; Steuerentlastungen, Rentenpaket, Asyl, Industrie: Trotz Ampel-Aus will der Kanzler noch wichtige Pläne umsetzen",1,1,1,,,-1,-1,-1,1,1,,,-1,-1,-1,1,1,1,1,1,1,1
231,"newspaper_ampel-aus_300-400_processed.json",64,"Der deutschen Wirtschaft fehlt es an Kraft ; Ifo-Index fällt wieder. Stimmung trübt sich ein",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
232,"newspaper_ampel-aus_300-400_processed.json",66,"Ricarda Lang: Nach Ampel-Bruch: Ex-Grünen-Chefin verspottet FDP",1,,,,,,,,,,,,,-1,-1,1,1,1,1,1,0,0
233,"newspaper_ampel-aus_300-400_processed.json",69,"Große Sorgen nach Ampel-Aus; Spitzensportförderung sollte erstmals im Gesetz verankert werden / Lage in Berlin beunruhigt Verbände und Athleten",1,0,0,,0,,,-1,,,,,,,-1,0,0,1,0,1,1,1
234,"newspaper_ampel-aus_300-400_processed.json",70,"US-Wahl, Ampel-Aus und Entbürokratisierung; Zahlreiche Themen bei Mittelstands- und Wirtschaftsunion / Staatsminister Pentz kann nicht wie geplant dabei sein",1,,,,,,,-1,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,0,1
235,"newspaper_ampel-aus_300-400_processed.json",72,"Christian Lindner: ""Deutschlands frechster Arbeitsloser!"" Netz verspottet FDP-Politiker",1,1,1,,,-1,-1,-1,0,,,,,,,0,0,1,1,0,0,0
236,"newspaper_ampel-aus_300-400_processed.json",73,"Die Schulen hoffen auf Özdemir; Mit dem Ampel-Aus steht auch der Digitalpakt 2.0 in Frage   und damit eine bessere IT-Ausstattung an den Schulen. Eine neue Studie zeigt, wie groß der Handlungsbedarf ist. Zumindest die Bundesländer haben die Hoffnung auf eine Einigung noch nicht aufgegeben",1,-1,-1,0,0,-1,-1,-1,,,,,-1,-1,0,0,0,0,0,1,1,0
237,"newspaper_ampel-aus_300-400_processed.json",78,"Merz fordert Vertrauensfrage sofort; CDU-Chef macht nach Ampel-Aus punktuelle Zusammenarbeit mit Rot-Grün von Wahltermin im Januar abhängig",1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,1,0,0,1,1,1
238,"newspaper_ampel-aus_300-400_processed.json",87,"Das sagt Wiesbadens Wirtschaft zum Ampel-Aus; Handwerkskammer und IHK äußern sich besorgt zum Bruch der Koalition und sehen Eile geboten",1,,,,,,,-1,,,,,,,-1,1,1,1,1,1,1,1
239,"newspaper_ampel-aus_300-400_processed.json",89,"Christian Lindner News: Lindner: FDP könnte Gesetz gegen Kalte Progression zustimmen",1,-1,-1,,,1,1,-1,-1,-1,,-1,1,1,-1,1,1,1,0,1,1,1
240,"newspaper_ampel-aus_300-400_processed.json",91,"Im Wahlamt laufen die Vorbereitungen; Nach dem Ampel-Aus findet die Bundestagswahl am 23. Februar statt / Eine Herausforderung, aber realisierbar",1,-1,-1,,,-1,-1,-1,-1,,,,,,-1,1,0,1,1,0,0,1
241,"newspaper_ampel-aus_300-400_processed.json",92,"FDP sieht Vorteile nach Ampel-Aus; Die hiesigen Liberalen blicken auf die Kommunalwahlen und wollen sich mit eigenen Lösungsansätzen profilieren.",1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0
242,"newspaper_ampel-aus_300-400_processed.json",93,"Grünen-Parteitag - Krönungsmesse statt Krisentreffen",1,,,1,1,,,,,,1,1,,,-1,1,1,1,1,1,1,0
243,"newspaper_ampel-aus_300-400_processed.json",94,"Falsch bis zum Schluss; Jost Maurin über die Wirtschaftspolitik der FDP",1,1,1,,1,-1,-1,-1,,,,,-1,-1,-1,0,0,1,0,1,1,1
244,"newspaper_ampel-aus_300-400_processed.json",95,"Ampel-Aus beflügelt die Grünen; Partei stellt in Wiesbaden die Weichen für den Wahlkampf / Ricarda Lang und Omid Nouripour ziehen Bilanz",1,,,1,1,-1,-1,-1,,,1,1,,,-1,1,1,1,1,0,0,1
245,"newspaper_ampel-aus_300-400_processed.json",96,"Ein beispielloser Krimi; Olaf Scholz entlässt Christian Lindner mit deutlichen Worten und besiegelt das Ampel-Aus. Deutschland vor Neuwahlen",1,1,1,0,0,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,0,0,1,1,0
246,"newspaper_D-Day_processed.json",2,"""D-Day""-Papier: Heftige Kritik nach Veröffentlichung - FDP skizzierte Ausstiegspläne aus der Ampel",1,-1,-1,0,0,-1,-1,-1,-1,-1,,,0,-1,-1,1,1,0,0,0,1,1
247,"newspaper_D-Day_processed.json",4,"FDP veröffentlicht »D-Day«-Papier",1,-1,-1,,,-1,-1,-1,-1,-1,,,-1,1,-1,1,1,1,1,1,0,1
248,"newspaper_D-Day_processed.json",5,"Pläne für den ,,D-Day""",1,,,,,-1,-1,0,,,,,0,-1,-1,1,1,1,1,0,1,0
249,"newspaper_D-Day_processed.json",6,"Lindners Weg zum D-Day",1,0,0,,0,-1,-1,1,-1,,,,-1,-1,-1,0,0,1,0,1,1,0
250,"newspaper_D-Day_processed.json",7,"FDP verliert durch D-Day-Papier Vertrauen - Umfragen",1,0,0,0,0,-1,-1,0,,,,,,,,0,0,0,0,0,0,0
251,"newspaper_D-Day_processed.json",9,"""D-Day""-Skandal: Lindner will sich rausreden",1,0,,,,,,,,,,,,,,0,1,1,1,1,1,1
252,"newspaper_D-Day_processed.json",10,"FDP-Papier: ""D-Day-Szenario"" zu Koalitionsbruch",1,-1,-1,,0,-1,-1,-1,-1,-1,,-1,-1,-1,-1,1,1,1,0,1,1,1
253,"newspaper_D-Day_processed.json",11,"FDP-Papier: ""D-Day-Szenario"" zu Koalitionsbruch",1,-1,-1,,-1,-1,-1,0,-1,-1,,-1,-1,-1,-1,1,1,1,1,1,1,0
254,"newspaper_D-Day_processed.json",12,"Dürr: Kannte «D-Day»-Papier auch nicht",1,,,,,-1,-1,-1,,,,,-1,-1,-1,1,1,1,1,1,1,1
255,"newspaper_D-Day_processed.json",13,"Dürr: Kannte 'D-Day'-Papier auch nicht",1,,,,,-1,-1,-1,,,,,-1,-1,,1,1,1,1,1,1,0
256,"newspaper_D-Day_processed.json",14,"FDP-Landesvize Czaja: «D-Day»-Papier ist indiskutabel",1,,,,,0,-1,0,,,,,,-1,-1,1,1,1,1,0,1,0
257,"newspaper_D-Day_processed.json",15,"Dürr: Kannte ""D-Day""-Papier auch nicht",1,,,,,-1,-1,-1,,,,,-1,-1,-1,1,1,1,1,1,1,1
258,"newspaper_D-Day_processed.json",16,"FDP-Landesvize Czaja: ""D-Day""-Papier ist indiskutabel",1,,,,,0,-1,-1,,,,,,-1,,1,1,1,1,0,1,0
259,"newspaper_D-Day_processed.json",17,"FDP-Landesvize Czaja: «D-Day»-Papier ist indiskutabel",1,,,,,0,-1,-1,,,,,0,-1,-1,1,1,1,1,1,1,1
260,"newspaper_D-Day_processed.json",18,"Bericht; Lindner soll von  D-Day -Papier gewusst haben",1,,,,,-1,-1,0,,,,,-1,-1,-1,1,1,1,1,1,1,0
261,"newspaper_D-Day_processed.json",19,"""D-Day""-Papier bringt FDP-Spitze in Erklärungsnot",1,-1,-1,,-1,-1,-1,0,0,,,,,,,0,0,1,0,0,0,0
262,"newspaper_D-Day_processed.json",20,"""D-Day""-Papier bringt FDP-Spitze in Erklärungsnot",1,-1,-1,,-1,-1,-1,0,0,,,,,,,0,0,1,0,0,0,0
263,"newspaper_D-Day_processed.json",21,"„D-Day“ stürzt FDP in tiefe Krise",1,0,0,,0,-1,-1,-1,0,0,,0,-1,-1,-1,1,1,1,1,1,1,1
264,"newspaper_D-Day_processed.json",22,"D-Day -Papier wird zum Fiasko für FDP",1,,,,,-1,-1,,,,,,-1,-1,-1,1,1,1,1,1,1,0
265,"newspaper_D-Day_processed.json",23,"FDP: Doppelter Rücktritt wegen ""D-Day""-Papier",1,-1,-1,0,0,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0
266,"newspaper_D-Day_processed.json",24,"Nach 'D-Day'-Papier: Lindner will nicht zurücktreten",1,0,0,0,0,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0
267,"newspaper_D-Day_processed.json",26,"ROUNDUP/FDP-Papier: 'D-Day-Szenario' zu Koalitionsbruch",1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,1,1,1,1,1,1,1
268,"newspaper_D-Day_processed.json",27,"Ampelbruch: FDP veröffentlicht D-Day-Drehbuch",1,-1,-1,,,-1,0,-1,-1,,,,-1,-1,-1,1,0,1,1,1,0,1
269,"newspaper_D-Day_processed.json",33,"Kemmerich: «D-Day»-Papier war unprofessionell",1,-1,,,,0,-1,-1,,,,,1,-1,-1,0,1,1,1,0,1,1
270,"newspaper_D-Day_processed.json",39,"Vor dem ,,D-Day""",1,,,,,,,,,,,,-1,-1,-1,1,1,1,1,0,0,0
271,"newspaper_D-Day_processed.json",40,"""D-Day""-Dokument: Kann man der FDP noch glauben?",1,,,,,-1,-1,-1,,,,,0,-1,-1,1,1,1,1,0,1,1
272,"newspaper_D-Day_processed.json",42,"Kemmerich: ""D-Day""-Papier war unprofessionell",1,-1,,,,0,-1,-1,,,,,,-1,-1,0,1,1,1,0,1,1
273,"newspaper_D-Day_processed.json",43,"ROUNDUP: 'D-Day'-Papier bringt FDP-Spitze in Erklärungsnot",1,-1,-1,,-1,-1,-1,-1,0,,,,,,,0,0,1,0,0,0,0
274,"newspaper_D-Day_processed.json",44,"Lindner, die FDP und der ,,D-Day""",1,0,0,,,-1,-1,0,,,,,-1,-1,,0,0,1,1,1,1,0
275,"newspaper_D-Day_processed.json",45,"D-Day und offene Feldschlacht",1,-1,-1,,,-1,-1,0,,,,,,,,0,0,1,1,0,0,0
276,"newspaper_D-Day_processed.json",46,"Nach ""D-Day""-Enthüllungen: FDP-Generalsekretär Djir-Sarai tritt zurück",1,,,,,-1,-1,-1,,,,,,-1,-1,1,1,1,1,0,1,1
277,"newspaper_D-Day_processed.json",47,"""D-Day-Papier"": Grünen-Chefin Brantner bezweifelt Unwissenheit Lindners",1,,,,1,-1,-1,-1,,,,0,-1,-1,-1,1,1,1,0,1,1,1
278,"newspaper_D-Day_processed.json",48,"Der ""D-Day"" fordert seinen Tribut",1,-1,-1,0,0,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0
279,"newspaper_D-Day_processed.json",49,"Der ,,D-Day"" holt die FDP ein",1,,,,,,,,,,,,-1,-1,-1,1,1,1,1,0,0,0
280,"newspaper_D-Day_processed.json",50,"FDP-Papier: Warum die Verwendung des Begriffs ""D-Day"" problematisch ist",1,,,,1,-1,-1,-1,,,,1,,-1,-1,1,1,1,1,0,1,1
281,"newspaper_D-Day_processed.json",51,"""D-Day""-Papier: Das ist über Verfasser Carsten Reymann bekannt",1,0,0,,,-1,-1,0,,,,,-1,-1,-1,0,0,1,1,1,1,0
282,"newspaper_D-Day_processed.json",52,"FDP macht  D-Day -Papier öffentlich;  Beginn der offenen Feldschlacht",1,-1,-1,0,-1,-1,-1,-1,,-1,,-1,-1,-1,-1,0,1,0,1,1,1,1
283,"newspaper_D-Day_processed.json",53,"Banaszak zweifelt an Lindner-Darstellung zu „D-Day“-Papier",1,,,,1,-1,-1,-1,,,,1,-1,-1,-1,1,1,1,1,1,1,1
284,"newspaper_D-Day_processed.json",54,"Christian Lindner und der „D-Day“",1,-1,-1,0,0,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0
285,"newspaper_D-Day_processed.json",55,"Lindner-Vertrauter entschuldigt sich für Wortwahl im »D-Day«-Papier",1,,,,,-1,-1,,,,,,-1,-1,-1,1,1,1,1,1,1,0
286,"newspaper_D-Day_processed.json",59,"Banaszak zweifelt an Lindner-Darstellung zu «D-Day»-Papier",1,,,,1,-1,-1,-1,,,,1,-1,-1,-1,1,1,1,1,1,1,1
287,"newspaper_D-Day_processed.json",61,"Banaszak zweifelt an Lindner-Darstellung zu ""D-Day""-Papier",0,,,,1,-1,-1,-1,,,,1,-1,-1,-1,1,1,1,1,1,1,1
288,"newspaper_D-Day_processed.json",62,"Miersch fordert Entschuldigung von Lindner für »D-Day«-Papier",1,,0,0,,-1,-1,-1,,-1,,-1,-1,-1,-1,1,0,0,0,1,1,1
289,"newspaper_D-Day_processed.json",63,"FDP veröffentlicht ""D-Day""-Papier - Ex-Ampel-Partner empört",1,-1,-1,,0,-1,-1,-1,,,,,,,,0,0,1,0,0,0,0
290,"newspaper_D-Day_processed.json",64,"""Totalausfall"": Politiker sind empört über ""D-Day""-Papier der FDP",1,-1,0,,0,-1,-1,-1,-1,-1,,-1,-1,-1,-1,1,0,1,0,1,1,1
291,"newspaper_D-Day_processed.json",65,"Die FDP veröffentlicht ihr «D-Day»-Papier",1,1,0,,0,-1,-1,0,1,0,,0,-1,-1,-1,1,1,1,1,1,1,0
292,"newspaper_D-Day_processed.json",66,"FDP veröffentlicht ""D-Day""-Papier - Ex-Ampel-Partner empört",1,-1,-1,0,0,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0
293,"newspaper_D-Day_processed.json",67,"FDP veröffentlicht «D-Day»-Papier - Ex-Ampel-Partner empört",1,-1,-1,0,0,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0
294,"newspaper_D-Day_processed.json",68,"Lindner verteidigt FDP gegen Kritik an ""D-Day-Papier""",1,,,,,-1,-1,0,,,,,,,,1,1,1,1,0,0,0
295,"newspaper_D-Day_processed.json",69,"Debatte um 'D-Day'-Papier - Lindner wendet sich an Bürger",1,,,,,,,,,,,,1,1,,1,1,1,1,0,0,1
296,"newspaper_D-Day_processed.json",70,"Debatte um «D-Day»-Papier - Lindner wendet sich an Bürger",1,,,,,,,,,,,,-1,-1,0,1,1,1,1,0,0,0
297,"newspaper_D-Day_processed.json",72,"FDP veröffentlicht ,,D-Day""-Papier - Ex-Ampel-Partner empört",1,-1,0,,0,-1,-1,0,,,,,,,,0,0,1,0,0,0,0
298,"newspaper_D-Day_processed.json",73,"Debatte um ""D-Day""-Papier - Lindner wendet sich an Bürger",1,,,,,,,,,,,,-1,-1,0,1,1,1,1,0,0,0
299,"newspaper_D-Day_processed.json",75,"FDP-""D-Day""-Papier: Rücktritte schocken Partei kurz vor Bundestagswahl",1,,,,,-1,-1,0,,,,,-1,-1,-1,1,1,1,1,1,1,0
300,"newspaper_D-Day_processed.json",76,"""D-Day""-Papier: FDP verteidigt umstrittenes Strategiepapier zum Ampel-Aus",1,-1,-1,,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,0,1,1,1
301,"newspaper_D-Day_processed.json",77,"Lindner und Dürr stellen ""D-Day-Papier"" als unwichtig dar",1,,,,,-1,-1,-1,,,,,-1,-1,0,1,1,1,1,1,1,0
302,"newspaper_D-Day_processed.json",78,"FDP: Fraktionschef Dürr kannte ""D-Day""-Papier nicht",1,1,1,0,1,-1,-1,-1,1,1,,,,,,1,1,0,0,0,0,0
303,"newspaper_D-Day_processed.json",79,"Affäre um ,,D-Day-Papier"": FDP-Generalsekretär und Bundesgeschätsführer treten zurück",1,-1,-1,0,0,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0
304,"newspaper_D-Day_processed.json",80,"Strategie-Papier zum Ampel-Aus;  D-Day -Lüge! FDP entlarvt sich selbst",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
305,"newspaper_D-Day_processed.json",81,"POLITIK: Banaszak zweifelt an Lindner-Darstellung zu 'D-Day'-Papier",1,,,,1,-1,-1,-1,,,,1,-1,-1,-1,1,1,1,1,1,1,1
306,"newspaper_D-Day_processed.json",83,"POLITIK: Grünen-Chefin bezweifelt Unwissenheit Lindners zu 'D-Day'-Papier",1,,,,1,-1,-1,-1,,,,1,-1,-1,-1,1,1,1,1,1,1,1
307,"newspaper_D-Day_processed.json",84,"ROUNDUP: FDP veröffentlicht 'D-Day'-Papier - Ex-Ampel-Partner empört",1,-1,-1,,0,-1,-1,-1,,,,,,,,0,0,1,0,0,0,0
308,"newspaper_D-Day_processed.json",85,"WDH: FDP veröffentlicht 'D-Day'-Papier - Ex-Ampel-Partner empört",1,-1,-1,0,0,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0
309,"newspaper_D-Day_processed.json",86,"WDH: Debatte um 'D-Day'-Papier - Lindner wendet sich an Bürger",1,,,,,,,,,,,,1,0,-1,1,1,1,1,0,0,0
310,"newspaper_D-Day_processed.json",87,",,D-Day""-Desaster bei der FDP",1,,,,,-1,-1,0,,,,,,,,1,1,1,1,0,0,0
311,"newspaper_D-Day_processed.json",88,"Christian Lindner News: Nach ""D-Day""-Papier: Lindner will nicht zurücktreten",1,0,0,,0,-1,-1,-1,,,,,,,,0,0,1,0,0,0,0
312,"newspaper_D-Day_processed.json",89,"D-Day-Desaster; War s das für Lindner und seine FDP?",1,,,,,1,1,,,,,,1,1,,1,1,1,1,1,1,1
313,"newspaper_D-Day_processed.json",90,"Unionspolitiker warnen nach Projekt D-Day vor Schwarz-Gelb",1,,,,,-1,-1,-1,,,,,-1,-1,-1,1,1,1,1,1,1,1
314,"newspaper_D-Day_processed.json",91,"""D-Day""-Papier der FDP: Heftige Reaktionen von SPD und Grüne",1,,-1,0,,-1,-1,-1,,,,,,,,1,0,0,1,0,0,0
315,"newspaper_D-Day_processed.json",92,"Lindner verteidigt FDP gegen Kritik an ""D-Day-Papier""",1,,,,,-1,-1,-1,,,,,,,,1,1,1,1,0,0,0
316,"newspaper_D-Day_processed.json",93,"""D-Day""-Skandal: Christian Lindner weist Vorwürfe zurück",1,,,,,-1,-1,-1,,,,,-1,-1,-1,1,1,1,1,1,1,1
317,"newspaper_D-Day_processed.json",94,"Miersch fordert Entschuldigung von Lindner zu 'D-Day'-Papier",1,,-1,,,-1,-1,-1,,-1,,,-1,-1,-1,1,1,1,1,1,1,1
318,"newspaper_D-Day_processed.json",95,"Vogt zum ""D-Day""-Papier: Einer liberalen Partei unwürdig",1,-1,-1,,,-1,-1,-1,-1,-1,,,-1,-1,-1,1,1,1,1,1,1,1
319,"newspaper_D-Day_processed.json",96,"Lindner will weiterhin nichts von »D-Day«-Papier gewusst haben",1,0,0,,0,-1,-1,-1,0,,,,,,,1,0,1,0,0,0,0
320,"newspaper_D-Day_processed.json",97,"ROUNDUP 2: FDP veröffentlicht 'D-Day'-Papier - Ex-Ampel-Partner empört",1,-1,-1,0,0,-1,-1,-1,,,,,,,,0,0,0,0,0,0,0
321,"newspaper_D-Day_processed.json",98,"Vogt zum «D-Day»-Papier: Einer liberalen Partei unwürdig",1,-1,-1,,,-1,-1,-1,-1,-1,,,-1,-1,-1,1,1,1,1,1,1,1
322,"newspaper_D-Day_processed.json",99,"FDP-Chef Lindner nach D-Day-Desaster: ,,Natürlich muss ich mich prüfen""",1,0,,,,,,,-1,,,,-1,-1,-1,0,1,1,1,0,0,0
323,"newspaper_D-Day_processed.json",100,"Vogt zum «D-Day»-Papier: Einer liberalen Partei unwürdig",1,-1,-1,,,-1,-1,-1,-1,-1,,,-1,-1,-1,1,1,1,1,1,1,1
324,"newspaper_D-Day_processed.json",101,"Rücktritt nach ,,D-Day-Papier"": FDP-Generalsekretär Djir-Sarai ist nur ein Bauernopfer",1,1,0,0,0,-1,-1,0,,,,,-1,-1,-1,0,0,0,0,1,1,0
325,"newspaper_D-Day_processed.json",102,"Skandal kostete Vorgänger den Job; Buschmann kann sich nicht an  D-Day  erinnern",1,,,,,1,1,,,,,,1,0,,1,1,1,1,1,0,1
326,"newspaper_D-Day_processed.json",103,"""D-Day""-Dokument aufgetaucht: ""Beginn der offenen Feldschlacht""",1,-1,-1,,,0,1,-1,-1,,,,-1,1,-1,1,0,1,1,0,1,1
327,"newspaper_D-Day_processed.json",104,"FDP-Generalsekretär Djir-Sarai tritt wegen Affäre um ""D-Day-Papier"" zurück",1,,,,,0,-1,-1,,,,,,,,1,1,1,1,0,0,0
328,"newspaper_D-Day_processed.json",105,"Christian Lindner: Grünen-Chefin bezweifelt Unwissenheit Lindners zu ""D-Day""-Papier",1,,,,1,-1,-1,-1,,,,,,,,1,1,1,0,0,0,0
329,"newspaper_D-Day_processed.json",106,"FDP in Turbulenzen: Generalsekretär Djir-Sarai tritt wegen ""D-Day-Papier"" zurück",1,1,1,,1,-1,-1,-1,1,,,,,,,1,0,1,0,0,0,0
330,"newspaper_D-Day_processed.json",107,"FDP in Turbulenzen: Generalsekretär Djir-Sarai tritt wegen ""D-Day-Papier"" zurück",1,0,,,,,,,1,1,,,-1,-1,-1,0,0,1,1,0,0,0
331,"newspaper_D-Day_processed.json",108,"FDP gerät wegen ,,D-Day""-Papier in Turbulenzen - Lindner auf Tauchstation",1,-1,-1,,,-1,-1,-1,,,,,-1,-1,-1,0,0,1,1,1,1,1
332,"newspaper_D-Day_processed.json",109,"Das «D-Day»-Papier stürzt die FDP in die Krise",1,,,,,,,,,,,,,,,1,1,1,1,1,1,1
333,"newspaper_D-Day_processed.json",110,"D-Day-Desaster; War s das für Lindner und seine FDP?",1,,,,,1,1,,,,,,1,1,,1,1,1,1,1,1,1
334,"newspaper_D-Day_processed.json",111,"Nach D-Day-Debakel in Deutschland: Buschmann soll neuer FDP-Generalsekretär werden",1,-1,-1,0,0,-1,-1,-1,-1,,,,-1,-1,-1,1,0,0,0,1,1,1
335,"newspaper_D-Day_processed.json",112,"Nach D-Day-Skandal: FDP-General Djir-Sarai tritt zurück",1,,,,,-1,-1,-1,,,,,0,-1,-1,1,1,1,1,0,1,1
336,"newspaper_D-Day_processed.json",113,"FDP-Papier zeigt 'D-Day-Szenario' zu Koalitionsbruch",1,-1,-1,0,0,-1,-1,-1,-1,,,,-1,-1,-1,1,0,0,0,1,1,1
337,"newspaper_D-Day_processed.json",114,"FDP-Papier zeigt  D-Day-Szenario  zu Bruch der Koalition",1,-1,-1,,,-1,-1,-1,-1,,,,-1,-1,-1,1,0,1,1,1,1,1
338,"newspaper_D-Day_processed.json",115,"""D-Day-Papier"" der FDP: Scholz sieht sich in Entschluss zu Ampel-Aus bestätigt",1,1,1,,0,-1,-1,0,1,1,,,-1,-1,1,1,1,1,0,1,1,0
339,"newspaper_D-Day_processed.json",116,"Christian Lindner News: Miersch fordert Entschuldigung von Lindner zu ""D-Day""-Papier",1,,-1,,,-1,-1,-1,,-1,,,-1,-1,-1,1,1,1,1,1,1,1
340,"newspaper_D-Day_processed.json",117,"Christian Lindner News: Debatte um ""D-Day""-Papier - Lindner wendet sich an Bürger",1,,,,,,,,,,,,-1,-1,0,1,1,1,1,0,0,0
341,"newspaper_D-Day_processed.json",118,"Christian Lindner News: Banaszak zweifelt an Lindner-Darstellung zu ""D-Day""-Papier",1,,,,1,-1,-1,-1,,,,1,-1,-1,-1,1,1,1,1,1,1,1
342,"newspaper_D-Day_processed.json",119,"FDP in der Krise: Doppel-Rücktritt wegen Affäre um ""D-Day-Papier""",1,1,1,,1,-1,-1,-1,,,,,,,,0,0,1,0,0,0,0
343,"newspaper_D-Day_processed.json",120,"FDP in der Krise: Doppel-Rücktritt wegen Affäre um ""D-Day-Papier""",1,1,1,,1,-1,-1,1,1,0,,0,0,-1,-1,1,0,1,0,0,1,0
344,"newspaper_D-Day_processed.json",121,"D-Day -Papier; Noch lieber als die AfD hassen deutsche Journalisten nur die FDP",1,,,0,0,-1,-1,0,,,,,,-1,,1,1,0,0,0,1,0
345,"newspaper_D-Day_processed.json",122,"Ampel-Aus und D-Day-Affäre: Die FDP sollte endlich mehr Demut wagen",1,-1,-1,,,-1,-1,-1,,,,,-1,-1,,0,0,1,1,1,1,0
346,"newspaper_D-Day_processed.json",123,",,D-Day""-Papier; Grünen-Chef Banaszak bezeichnet FDP als ,,sehr autoritär geführte Partei""",1,,,,1,-1,-1,-1,,,,1,-1,-1,-1,1,1,1,1,1,1,1
347,"newspaper_D-Day_processed.json",125,"D-Day -Papier; Noch lieber als die AfD hassen deutsche Journalisten nur die FDP",1,,,0,0,-1,-1,0,,,,,,-1,,1,1,0,0,0,1,0
348,"newspaper_D-Day_processed.json",126,",,D-Day""-Papier; Grünen-Chef Banaszak bezeichnet FDP als ,,sehr autoritär geführte Partei""",1,,,,1,-1,-1,-1,,,,1,-1,-1,-1,1,1,1,1,1,1,1
349,"newspaper_D-Day_processed.json",127,"""Markus Lanz"": Moderator spricht heute über den D-Day der FDP | ZDF",1,,,,,0,-1,-1,,,,,-1,-1,,1,1,1,1,0,1,0
